ID,datetime,siteid,offerid,category,merchant,countrycode,browserid,devid,click
IDGmuPGCL,16/01/17 12:18,962624,706802,835,6171136,a,Edge,,0
IDlNaUFHJ,15/01/17 09:39,9424989,395736,10345,33683592,f,Firefox,Mobile,0
IDZm3urej,14/01/17 09:55,1538728,374572,42227,18243870,b,Mozilla,Desktop,0
ID6UAk9rG,20/01/17 09:34,9578056,15678,87732,47079934,a,Google Chrome,Mobile,0
ID1QhZhzr,16/01/17 06:04,3781372,131609,904,94350426,b,InternetExplorer,Desktop,0
IDAnCYHxR,13/01/17 13:46,6117485,109399,61982,82291592,c,Firefox,Mobile,0
IDr8ZSbJC,17/01/17 08:30,1597597,477634,8675,47079934,b,Firefox,,0
IDBJXoRun,10/01/17 09:23,2062974,883466,40339,43452411,a,Mozilla Firefox,,0
IDO4NTquv,20/01/17 11:54,8077591,512514,25491,15961717,c,Edge,,0
IDL9oeQWC,14/01/17 15:54,3333946,527857,72160,20301556,b,Google Chrome,Mobile,0
IDM9WtW6i,20/01/17 09:50,6511551,886843,81229,98166279,e,Edge,Tablet,0
IDU1SFo6f,17/01/17 16:45,6248295,689967,49168,54526992,a,Edge,Tablet,0
IDihqZ54m,15/01/17 05:40,9970977,7029,62809,29916445,e,Mozilla,Desktop,0
IDQnsDEI6,20/01/17 15:57,5033494,278060,54916,32912111,e,Google Chrome,Mobile,0
IDWPbiiUI,13/01/17 16:19,8422088,621057,7169,57977218,d,InternetExplorer,,1
IDHhahjSa,16/01/17 07:54,5098801,631376,1678,76522512,b,Edge,Tablet,0
ID12Img5W,11/01/17 07:24,3126195,28492,40339,50706198,a,Edge,,0
IDM0PHqfr,15/01/17 11:32,6389868,443870,13412,77318092,b,Google Chrome,Mobile,1
ID6M6u9Xy,18/01/17 08:39,2182389,573820,17714,16340250,a,Google Chrome,Mobile,0
IDq797X18,14/01/17 11:01,2806877,340048,21407,47079934,f,Firefox,Mobile,0
ID2o0r4Ah,11/01/17 10:59,4561157,641483,84987,76367582,a,Edge,,0
IDNtBi4Cb,14/01/17 11:23,,562389,1678,66201904,a,,,0
IDuDtigM8,10/01/17 08:03,4745883,379054,8467,7864011,a,Edge,Tablet,0
IDpTneMDN,11/01/17 22:02,3679016,787363,12211,7181598,f,Firefox,,0
IDek6awj5,15/01/17 08:05,460838,36128,6906,99510044,f,Mozilla,Desktop,0
IDX9vzlxY,11/01/17 13:59,4821641,590465,6906,98830533,e,Edge,Tablet,0
IDj49UEKt,16/01/17 17:13,5842114,321514,34670,91808273,b,Edge,Tablet,0
ID1vcb3Rp,13/01/17 17:51,550924,378265,61341,74363610,d,InternetExplorer,Desktop,1
IDI2Nf4mV,15/01/17 15:40,5289524,929365,33033,36994522,b,Edge,,0
ID5wmegsc,13/01/17 10:19,8077591,766043,11837,49384126,b,Edge,Tablet,0
IDUzrjOtp,19/01/17 15:00,1310097,93021,17714,61682792,e,Firefox,,0
IDbJAeb8j,16/01/17 16:26,654082,328284,21407,80645978,b,InternetExplorer,,0
IDBqT56Fa,13/01/17 22:59,268879,60704,46450,47079934,d,InternetExplorer,Desktop,1
IDlpfUeKw,14/01/17 14:58,6194073,613744,53956,52437512,b,IE,Mobile,0
ID86pz3ky,17/01/17 13:35,6401271,360952,60316,7122654,b,IE,Mobile,0
IDt6q1Mkv,15/01/17 17:10,8832396,912898,82877,38492160,b,Internet Explorer,,0
IDTmatI3c,13/01/17 12:42,8769838,846695,42227,96823930,b,Edge,Tablet,0
IDqz2CQE1,18/01/17 09:14,2376930,788830,23576,45446370,a,Firefox,,0
ID1p0471y,13/01/17 14:51,4166215,471462,97852,41848177,e,Edge,Tablet,0
IDLFdR2NB,11/01/17 18:14,9545287,691138,9764,13742268,b,Firefox,,0
IDIayIDA9,16/01/17 17:15,6482497,319115,37815,73166045,b,Firefox,Mobile,0
IDdZVMd6w,14/01/17 10:12,975928,431440,82396,15961717,b,Edge,Tablet,0
IDmZRRVzr,13/01/17 17:26,7367571,474864,6906,99510044,b,Firefox,,0
IDpGxqbml,20/01/17 10:25,7045864,225734,11837,49384126,b,Firefox,Mobile,0
ID606pBlA,13/01/17 14:48,5776226,399465,73248,47941469,b,Firefox,Mobile,0
IDxHuToXp,17/01/17 21:10,,671676,64452,36951426,d,InternetExplorer,Desktop,1
ID1gtpmPK,19/01/17 17:39,634814,282254,54916,12817537,b,,Desktop,0
IDF9P7lnO,12/01/17 17:52,169481,883466,40339,43452411,f,Edge,,0
IDwnT4MV4,14/01/17 15:30,8766578,838858,6906,99510044,a,Firefox,,0
IDtWCSLYo,18/01/17 13:49,7894686,209607,33638,79906734,e,Edge,Tablet,0
IDsny1mTm,16/01/17 17:07,,304413,54916,62201833,b,Firefox,Mobile,0
IDMgE9WNm,12/01/17 03:25,3155768,911865,21407,9434818,b,Firefox,Mobile,0
IDSOxhnsI,12/01/17 15:29,3669673,122986,40339,37135965,a,Edge,Tablet,0
IDBptms2C,11/01/17 02:21,4637703,933914,6906,99510044,b,Mozilla Firefox,,0
IDMyXtiTD,20/01/17 09:17,3016318,361334,45620,31388981,b,Edge,Tablet,0
IDO5dvWfP,15/01/17 17:04,2312464,175160,6906,71165566,b,Firefox,Mobile,0
ID5HpXdwr,14/01/17 11:40,1876205,185138,71531,555603,b,Edge,Tablet,0
ID6iwrXDW,20/01/17 14:30,1575956,396563,97863,87807327,b,Mozilla,Desktop,0
IDFdR5b1T,14/01/17 13:23,3639687,784062,904,20301556,e,Mozilla,Desktop,0
IDWD6Xmzx,10/01/17 16:48,679583,685561,92704,54526992,b,Edge,Tablet,0
IDDnES1cx,18/01/17 13:45,5732937,550575,40339,43452411,b,Mozilla Firefox,Desktop,0
IDYSLeKym,16/01/17 14:47,8633859,874898,95113,65017662,d,Safari,Tablet,1
IDmtTUoiS,14/01/17 14:15,5622925,364894,28075,74868704,a,Edge,Tablet,0
IDlyKz05z,18/01/17 16:44,5659747,40380,15912,54526992,a,Mozilla Firefox,Desktop,0
IDJ76dU3P,18/01/17 14:53,840711,646979,87732,18481500,a,Google Chrome,Mobile,1
IDGIyDmNw,11/01/17 16:36,6395825,443604,45620,31388981,f,Firefox,Mobile,0
ID1vn8zYP,20/01/17 12:26,9039076,209342,6906,99510044,f,InternetExplorer,Desktop,0
IDRYVSjk8,14/01/17 09:52,433196,399379,82877,21873352,b,Firefox,Mobile,0
ID0unc8Z8,15/01/17 10:37,2627839,549650,95113,65017662,e,InternetExplorer,,0
IDvvP7KFK,15/01/17 17:52,4227085,935728,42227,15961717,e,Mozilla Firefox,,0
IDLNFv2Fq,12/01/17 17:05,7484839,689603,36610,74868704,a,Edge,Tablet,0
ID261bzor,18/01/17 15:47,,713757,50088,57977218,e,Edge,Tablet,0
IDyYNn0kA,13/01/17 12:59,3149680,365314,97863,61392274,e,Mozilla,Desktop,0
IDLt13AsV,18/01/17 16:43,3204566,878515,92704,93157824,f,Mozilla Firefox,,0
IDlgk7FaB,14/01/17 13:45,7020154,603635,54916,58321067,b,Firefox,Mobile,0
IDxg9p9wV,19/01/17 12:41,6883274,747615,82877,38492160,b,Firefox,Mobile,0
ID5AtFEkL,17/01/17 14:52,9378206,137418,8467,89663643,a,Firefox,Mobile,0
ID30f1JPV,17/01/17 06:06,895374,766664,1678,36110244,a,Edge,Tablet,0
IDnAqWtkC,15/01/17 10:23,6792696,659137,6906,99510044,b,Mozilla Firefox,Desktop,0
IDEBbjfH3,11/01/17 18:49,2211946,850885,6906,98830533,e,Edge,Tablet,0
IDDryb3qJ,13/01/17 17:32,,546398,93286,34444153,d,Firefox,Mobile,0
IDgNX3L6H,20/01/17 12:56,9732114,923179,11837,89663643,f,Mozilla,Desktop,0
IDRP6ispy,12/01/17 10:25,8695635,771897,96184,57500672,b,Edge,Tablet,0
IDoUP45ql,14/01/17 13:04,6895988,854922,25491,74868704,b,Firefox,Mobile,0
IDv8AYKh3,12/01/17 10:12,6128186,939409,73248,61940782,f,Edge,Tablet,0
IDzjDNZGA,19/01/17 10:33,1593630,700509,5602,43328787,e,Firefox,Mobile,0
IDy8ht8Ui,10/01/17 15:38,2251829,208099,904,74363610,b,Edge,,0
IDAcdDARj,13/01/17 10:43,1993096,103846,53956,9434818,b,Google Chrome,Mobile,0
IDRUJDURu,17/01/17 12:22,223721,368785,68947,54526992,b,Internet Explorer,Tablet,0
IDnvAKXX0,13/01/17 09:53,7439044,906386,8467,90276693,b,Edge,Tablet,0
IDVpItRvW,14/01/17 15:41,1199417,858695,70409,49384126,b,Edge,Tablet,0
IDD4nMzPw,18/01/17 13:59,164232,527506,50088,7864011,b,InternetExplorer,,0
IDSWEwCU2,20/01/17 14:42,4057475,435217,82396,9556126,f,Google Chrome,Mobile,0
IDoOoxhbI,16/01/17 12:45,8386020,188151,49810,43526789,a,Firefox,Mobile,0
IDDxjgz9o,11/01/17 11:56,5536739,707984,7169,26391770,b,Edge,Tablet,0
IDN0OYKAC,15/01/17 15:07,8734545,194127,8675,43770446,f,Edge,Tablet,0
IDx8TfcOa,12/01/17 13:46,1985035,594314,40339,37135965,b,Firefox,Mobile,0
IDGs6j2B2,20/01/17 07:07,7134913,580348,33638,62834288,f,Firefox,Mobile,0
IDDGxplMc,12/01/17 09:47,9201902,601407,53956,14065822,a,Edge,Tablet,0
IDCJeAn9U,17/01/17 14:54,3053024,706521,11837,56546102,a,Firefox,Mobile,0
IDkVvlVI3,12/01/17 17:57,8578311,190398,15912,64322853,e,Internet Explorer,Tablet,0
IDckKJs1Q,12/01/17 16:58,1718185,15446,43897,37236044,b,Firefox,Mobile,0
IDa00hwiT,10/01/17 16:51,2745471,757931,26849,32912111,e,Internet Explorer,Tablet,0
IDKDRiHdb,19/01/17 00:49,5095695,509562,96184,93157824,a,InternetExplorer,Desktop,1
IDDConU01,12/01/17 10:22,4250674,557904,40339,37135965,a,Firefox,,0
IDyxKPe2O,14/01/17 13:01,202803,67596,64452,38179337,b,Mozilla,Desktop,0
IDFaPNA70,18/01/17 12:15,,609717,33949,48644561,f,Mozilla,Desktop,0
IDVdFHj0x,14/01/17 08:28,,136434,97103,82365062,a,Edge,Tablet,0
IDfQ7pgdJ,17/01/17 17:59,9777180,477029,54916,29624796,a,Firefox,Mobile,0
IDrKWAo2K,11/01/17 18:11,4988930,783107,96184,93157824,b,Edge,Tablet,0
IDZGW606I,20/01/17 12:44,5840424,710307,40339,43452411,c,Mozilla Firefox,Desktop,0
IDx6SHuFN,12/01/17 18:00,5434916,419999,82877,67290861,e,Edge,Tablet,0
IDZR8kOf0,19/01/17 02:56,7957357,612948,82396,9556126,a,Firefox,Mobile,0
IDsEf9Tgg,10/01/17 14:57,6137764,121890,30580,65017662,a,Firefox,Mobile,0
IDJND1Tox,12/01/17 17:50,4594509,942451,97863,96206255,b,Firefox,,0
IDBXQAxKM,20/01/17 10:45,5374938,603631,42227,43179292,a,Edge,Tablet,0
IDwL0tqLW,10/01/17 17:49,4068173,233528,6906,99510044,b,Google Chrome,Mobile,0
IDvuPectl,14/01/17 15:49,3748487,871693,68947,7864011,e,Firefox,Mobile,0
IDaB8mZLL,12/01/17 17:19,,502865,6436,20301556,a,Edge,Tablet,0
IDte3cAnb,13/01/17 14:42,5845898,132577,25491,65947161,b,Firefox,Mobile,0
IDiUZLqzq,15/01/17 13:32,4984805,34011,2053,91553313,a,Firefox,Mobile,0
IDs9EFIwg,20/01/17 17:28,749233,589231,17714,26391770,a,Firefox,Mobile,0
IDyn5zLM3,13/01/17 07:09,7288863,823723,93286,27723861,b,Firefox,Mobile,0
IDdZQhiL7,11/01/17 16:47,,669682,11837,36529598,a,Edge,Tablet,0
IDmGcSYBY,17/01/17 13:53,545944,566567,48498,26929326,b,Edge,Tablet,0
ID91eDpNe,13/01/17 13:28,,986779,56811,20301556,a,Google Chrome,Mobile,0
IDSvcwnYI,16/01/17 16:32,2964525,29932,68847,27723861,a,Mozilla Firefox,Desktop,0
IDaYTUa5t,14/01/17 11:05,5367947,80540,95113,65017662,a,Mozilla,,0
IDO9wux7l,20/01/17 15:51,1606421,964798,2053,82074487,b,Firefox,Mobile,0
IDYhaofpq,15/01/17 12:13,9263694,62726,35046,54630329,b,Firefox,Mobile,0
IDUhC34yo,15/01/17 17:00,2463292,458087,26849,49384126,a,Mozilla,Desktop,0
IDxOgJzO6,19/01/17 16:11,6334082,921314,35368,7122654,b,Edge,Tablet,0
IDYGfTJzP,12/01/17 13:24,2764231,292475,61982,70239921,a,Google Chrome,Mobile,0
IDE7IvwGd,10/01/17 11:50,4671183,114360,43612,31533763,b,InternetExplorer,Desktop,0
ID8FmWyQl,12/01/17 18:09,5721759,898901,25491,15961717,b,Mozilla,,0
IDoIHj32v,13/01/17 17:55,4982754,304836,44388,29916445,b,Edge,Tablet,0
IDPlC2CMx,12/01/17 13:10,6935608,361974,95113,92640312,a,Edge,Tablet,0
IDIAaYVFX,20/01/17 16:46,9095152,501874,68847,95302954,a,Firefox,Mobile,0
IDtG9iRUk,17/01/17 12:02,7726944,991878,54125,2835657,b,Firefox,Mobile,0
IDTuVdMUk,12/01/17 12:34,44841,436993,17714,74363610,b,Opera,Mobile,0
IDyv0MC6U,10/01/17 17:58,9222917,416168,6906,99510044,b,Firefox,Mobile,0
IDrLrjaq2,18/01/17 15:12,,931427,92704,95441506,b,Google Chrome,Mobile,0
IDG2uE5fN,13/01/17 17:43,9762939,710307,40339,43452411,b,Edge,Tablet,0
IDT9efQIf,14/01/17 10:04,,783129,66063,26391770,d,Edge,Tablet,0
ID6p7zFBg,17/01/17 17:41,3032554,326350,97863,17990842,b,Mozilla Firefox,Desktop,0
IDnabTkGO,17/01/17 11:59,,684061,54343,4237811,a,Edge,Tablet,0
IDxUw9Gvs,17/01/17 08:08,176520,904053,21380,26461535,e,Mozilla,Desktop,0
IDmjlprcF,14/01/17 14:43,9551709,38877,82877,38492160,b,Mozilla,Desktop,0
IDbOBbzDk,17/01/17 08:46,,17363,40339,71040875,a,InternetExplorer,Desktop,0
IDXifO9ZT,10/01/17 09:49,423100,187037,30580,67147700,a,Edge,Tablet,0
IDCm5YPpW,11/01/17 02:00,4512310,481349,40339,13742268,b,Edge,Tablet,0
IDyN0ZV5q,12/01/17 11:35,1776958,105806,48498,7864011,b,Chrome,Desktop,0
IDAdiVNmJ,13/01/17 16:43,2672185,769941,5602,72451969,b,,Desktop,0
IDCbbvY8U,13/01/17 22:40,98480,199252,26849,49384126,b,Firefox,Mobile,0
IDYOXc0tR,14/01/17 11:52,113477,520801,6906,99510044,e,Mozilla,Desktop,0
IDamPgCzQ,16/01/17 10:32,5334019,529704,64452,87726715,e,Edge,Tablet,0
IDyEHRioG,19/01/17 02:35,6856509,393060,30580,67147700,d,Google Chrome,Mobile,0
IDkem3SjS,11/01/17 13:35,811243,157885,6906,99510044,f,InternetExplorer,Desktop,0
IDRHFkwqi,20/01/17 02:03,7260139,34743,54125,26461535,b,Edge,Tablet,0
IDfTH7Hmk,12/01/17 11:57,7476486,402705,54916,58321067,a,Google Chrome,Mobile,0
ID9gZLjfE,12/01/17 14:57,7716500,278742,95113,65017662,f,Edge,Tablet,0
IDBM6HVGr,10/01/17 11:00,7033978,378355,11837,37236044,d,Edge,Tablet,0
IDM2cjUCX,16/01/17 14:14,1466152,648304,79668,67147700,f,Firefox,Mobile,0
IDBMZxYad,17/01/17 09:37,9610573,582987,42227,70821774,b,Mozilla Firefox,Desktop,0
IDxCC1yB0,17/01/17 13:29,8517201,127468,20665,27723861,c,Firefox,,0
ID8YdEPGB,13/01/17 15:25,4026286,499101,41640,16340250,b,Edge,Tablet,0
IDY14y5Gc,12/01/17 13:15,9085395,549915,89522,29624796,d,Google Chrome,Mobile,0
IDUDpS1X8,16/01/17 15:35,3419382,62464,82396,70184594,b,Mozilla,Desktop,0
IDFErPIoW,19/01/17 16:22,713625,179661,54916,54526992,b,Firefox,Mobile,0
ID1BgRAtQ,11/01/17 18:49,4053419,491857,80554,74868704,b,Edge,Tablet,0
IDk5X4goj,14/01/17 15:26,9295033,712882,82396,16150900,c,Mozilla,Desktop,0
IDeDGreZi,20/01/17 07:39,,884258,5602,30432082,b,Firefox,Mobile,0
IDwbYWOli,16/01/17 11:13,8941839,235641,92704,93157824,b,Edge,Tablet,0
IDE0360eI,20/01/17 15:28,5338342,159866,42227,26391770,f,Safari,Tablet,0
IDXh5ly7L,11/01/17 10:46,97272,616809,71441,7122654,e,Edge,Tablet,0
IDIAwjRYA,19/01/17 17:20,7818111,925792,42227,15961717,a,Mozilla,Desktop,0
IDogrq5qK,20/01/17 10:51,2751744,718290,17714,2050923,a,Mozilla Firefox,Desktop,0
IDZbqAAsR,15/01/17 19:11,,334224,46450,47079934,d,InternetExplorer,Desktop,1
ID8P4OhhM,17/01/17 15:15,7171883,298637,989,58604466,b,InternetExplorer,,0
ID2aEook2,17/01/17 10:29,1651433,550575,40339,43452411,b,Firefox,Mobile,0
ID44txtr8,11/01/17 11:53,2807164,868086,98552,17990842,a,Firefox,Mobile,0
IDWZTvNVE,11/01/17 19:57,1873675,889459,6906,99510044,b,Edge,Tablet,0
IDbtkQhoj,10/01/17 11:18,8485552,212353,33033,3156697,a,Edge,Tablet,0
IDP4MtveN,12/01/17 12:38,8344253,550575,40339,43452411,a,Edge,Tablet,0
IDj1o5xoI,11/01/17 11:12,3154179,57607,82396,45446370,a,Safari,Tablet,0
IDmiEmrdf,18/01/17 10:39,4432342,46106,23576,99595716,f,Firefox,Mobile,0
IDTtpJQvs,18/01/17 15:07,187960,290089,84987,37135965,a,Firefox,Mobile,0
IDbcBcHfL,12/01/17 14:23,3869096,437517,14345,54692138,b,Firefox,,0
IDiz5Uuz1,11/01/17 09:46,6900195,556993,33638,62834288,a,Edge,,0
IDAFHIRYC,15/01/17 14:04,7067413,485191,29870,99684291,b,Firefox,Mobile,0
IDrg0Xru6,10/01/17 12:26,,482122,80554,61940782,f,Edge,Tablet,0
IDvV9lCWo,14/01/17 16:27,8281623,567138,48430,55420443,e,Google Chrome,,0
IDHcvY65w,13/01/17 13:03,3638031,810252,1678,73017084,b,Firefox,,0
IDM3Aaqtn,15/01/17 09:37,2374685,487423,97863,87807327,b,Edge,Tablet,0
IDqITYLbA,19/01/17 12:17,2708081,608250,92704,93157824,d,InternetExplorer,Desktop,0
IDp2ymh1a,14/01/17 16:26,5582740,565965,8467,89663643,a,Edge,Tablet,0
IDPMUAfEa,16/01/17 12:04,9372810,892579,95113,26461535,e,Mozilla,Desktop,0
IDCYT1Fnw,11/01/17 08:56,5449810,197039,85860,20301556,b,Edge,Tablet,0
IDXc0JZhb,17/01/17 05:36,4122478,178775,17714,2050923,b,Firefox,Mobile,0
IDIgo6T74,16/01/17 09:50,3557972,983701,28416,25354302,e,Edge,Tablet,0
IDbnPwiG9,17/01/17 12:30,1044181,226782,33638,67290861,a,Firefox,Mobile,0
IDs0YpfSQ,13/01/17 09:21,6323723,75819,9163,74363610,b,Edge,Tablet,0
IDwI1Jlch,15/01/17 14:21,3003912,631376,1678,76522512,c,Edge,Tablet,0
IDWKaTFTK,14/01/17 14:09,6887045,199743,26962,7122654,d,IE,Mobile,0
IDD5P1Uim,20/01/17 14:45,6875431,788571,12211,84522677,f,Google Chrome,Mobile,0
IDReW8qXx,20/01/17 14:49,9568873,650822,38104,14032724,e,,,0
IDyvhvIB0,17/01/17 12:50,8397653,612699,62416,37135965,b,Mozilla,Desktop,0
IDsnwBMvG,17/01/17 11:24,3232366,928463,80554,15322811,f,Firefox,Mobile,0
IDAIdv8W7,20/01/17 09:40,189090,757676,1678,76522512,a,Chrome,Desktop,0
IDbxcYEAA,13/01/17 16:09,4622625,109612,40339,43452411,f,Firefox,,0
ID8iFmRhk,16/01/17 09:00,2764231,971919,70409,43179292,b,Firefox,Mobile,0
IDBMSNRfi,12/01/17 08:37,8766143,101507,95113,99770433,b,Edge,,0
ID7QDWtGX,18/01/17 17:38,,49996,21380,80720921,a,Firefox,Mobile,0
IDVLhP21q,20/01/17 22:25,348520,129513,17714,26391770,a,Internet Explorer,Tablet,0
ID4jKcs2p,17/01/17 09:47,1321846,310166,80554,57977218,b,Google Chrome,Mobile,0
IDVVT13xD,14/01/17 08:21,9222917,836975,6906,99510044,a,Firefox,Mobile,0
IDc61l2wp,14/01/17 14:00,2101385,844358,5602,89912524,c,Edge,Tablet,0
IDBPLeTWF,11/01/17 11:12,7725401,357463,34670,78365183,b,IE,Mobile,0
ID79izaGK,12/01/17 09:29,,291183,33287,2518327,d,Chrome,Desktop,0
IDwlGVf50,17/01/17 13:36,8967428,903514,8467,7864011,b,Mozilla,Desktop,0
IDwB3byDN,20/01/17 14:53,9039362,728318,48498,63767331,b,Firefox,Mobile,0
IDBM3uGME,11/01/17 15:18,8515194,495192,66063,29916445,d,Firefox,Mobile,0
IDfvGOoUQ,14/01/17 10:45,2700110,550575,40339,43452411,b,Edge,,0
IDXQQQZN1,12/01/17 15:20,9768592,349616,3643,555603,a,,Mobile,0
ID7ZhOtpm,20/01/17 16:05,4370788,187659,30580,67147700,b,Google Chrome,,0
IDaghYbbB,20/01/17 10:27,4141146,564229,40339,43452411,a,IE,,0
IDNT50oCX,20/01/17 08:58,2769189,597273,42227,49384126,b,Firefox,Mobile,0
IDemjoRTq,20/01/17 12:59,4411105,598158,40339,79906734,b,Edge,,0
IDJboaInC,15/01/17 16:40,9977728,4306,66786,58604466,b,Firefox,Mobile,0
IDJyRmDp1,14/01/17 00:10,7842756,876194,904,20301556,b,Firefox,,0
IDv6Gv3dt,18/01/17 16:59,3653321,484650,60316,7122654,e,Mozilla Firefox,Desktop,0
IDRGBQRJM,14/01/17 15:44,7491097,903716,68575,26391770,d,Edge,Tablet,0
IDBcv2KHE,12/01/17 15:20,1827871,988363,82877,38492160,e,Mozilla,Desktop,0
ID2t5NLu3,16/01/17 10:54,,646108,7107,82291592,c,Firefox,,1
IDkjX1tij,14/01/17 11:22,6973113,278784,93286,9434818,e,Firefox,Mobile,0
IDqkOFlOO,11/01/17 11:45,8558468,706746,835,27723861,b,Mozilla Firefox,Desktop,0
IDZ1fgoJz,17/01/17 08:38,9092465,907928,45620,54630329,f,Edge,,0
IDNzLTsyf,20/01/17 12:29,4064489,18178,82877,38492160,b,Edge,Tablet,0
IDitQQNTy,15/01/17 18:21,4169923,718206,9764,50595884,a,Edge,,0
IDmFAxw9F,19/01/17 19:44,9460230,208992,904,58604466,b,Firefox,Mobile,0
IDs7KLhaN,19/01/17 11:39,3195984,719477,40339,49384126,a,IE,Mobile,0
IDVHfw1o7,16/01/17 07:37,8315512,671076,84987,79474990,e,Edge,Tablet,0
IDrbjysZC,20/01/17 17:26,7923262,63391,80554,7122654,e,Firefox,Mobile,0
IDzmsUqmw,14/01/17 11:14,4603336,747649,95113,37236044,a,Mozilla Firefox,Desktop,0
IDqqeVlsC,14/01/17 14:15,,138839,42227,43526789,b,Edge,,0
IDtYKnzdk,13/01/17 15:19,2888354,109612,40339,43452411,a,Firefox,Mobile,0
IDjq1aEW2,14/01/17 13:25,6328579,82920,41706,16943535,f,Firefox,,0
IDvOVVPQP,17/01/17 11:29,89886,834550,78685,74868704,b,Opera,Mobile,0
IDhQpZDxp,12/01/17 09:01,2572347,270297,45620,31388981,a,,Mobile,0
IDGVTqDAe,11/01/17 03:53,9755477,887207,6906,98830533,c,Firefox,Mobile,0
IDLg8dGO7,17/01/17 11:27,5254049,688985,48498,93157824,e,Mozilla,,0
IDbErYfbi,20/01/17 12:41,1321186,96320,48498,7864011,e,Firefox,Mobile,0
IDqEwAi6l,17/01/17 13:30,8526809,361084,10345,91553313,b,Opera,Mobile,0
IDaBhFQww,18/01/17 12:04,9290563,710307,40339,43452411,d,Firefox,Mobile,0
IDtLCAcEY,18/01/17 11:53,4542142,529757,73248,57777528,b,IE,Mobile,0
IDqhdY4t9,18/01/17 14:41,7088915,19478,54343,3402198,e,IE,Mobile,0
IDTs1XfFK,19/01/17 08:43,9000608,908393,5602,80653536,e,Firefox,Mobile,0
IDycL4RWH,20/01/17 10:04,5949047,922549,42227,15961717,e,Google Chrome,Mobile,0
ID7pu45Vc,12/01/17 16:13,1937263,505868,95113,65017662,a,Firefox,Mobile,0
IDe0Ko1f5,16/01/17 06:56,8928186,420871,92902,31261303,d,Edge,Tablet,0
ID8J2dViB,18/01/17 16:42,2186983,540646,11837,90276693,a,Edge,Tablet,0
ID86G5HMi,13/01/17 09:30,9930653,110657,41706,16943535,f,Edge,Tablet,0
IDtNzw1NP,20/01/17 17:05,5792873,191497,62949,31463671,a,Edge,Tablet,0
IDIshZdex,14/01/17 08:52,3508106,925023,1678,76464134,f,Mozilla Firefox,Desktop,0
IDf3MFKQC,15/01/17 08:34,2713294,977702,48498,62201833,e,Mozilla Firefox,Desktop,0
IDwFTu757,14/01/17 12:02,5262880,29278,80524,74363610,b,IE,Mobile,0
IDOtUp4kR,15/01/17 12:24,8963909,862376,904,29916445,d,Firefox,Mobile,0
ID1Z0zFoL,14/01/17 11:59,5374938,141302,48498,42581480,b,Edge,Tablet,0
ID8LBgGGC,18/01/17 12:30,7522170,767766,67419,49384126,a,,Mobile,0
IDCMqTcl9,19/01/17 07:23,6572003,31559,70409,43770446,c,Edge,Tablet,1
IDiEVEN4v,18/01/17 02:12,7723855,915308,21380,41631117,a,Edge,Tablet,0
IDQ4Yf4KW,18/01/17 10:20,2025518,698289,42227,21416560,c,Firefox,Mobile,0
IDHc1I3Tj,19/01/17 10:36,2086464,181405,23576,16150900,e,Edge,Tablet,0
IDA8Un6PP,14/01/17 12:36,2189391,366415,17714,74363610,a,Edge,,0
IDSpkAYni,19/01/17 05:30,1134690,921531,46450,54630329,a,Firefox,Mobile,0
IDmBPRnSc,20/01/17 10:51,2092822,968584,80554,61940782,a,Firefox,Mobile,0
IDNViBBlP,13/01/17 13:04,1852637,707702,42227,49384126,e,Edge,Tablet,0
IDTcatX67,15/01/17 17:16,7663444,830368,55686,58604466,f,Edge,Tablet,0
IDHmI0e2v,20/01/17 12:59,8632785,8279,14960,86084476,a,Firefox,Mobile,0
IDphtBVFt,13/01/17 10:57,7820882,913482,89522,41631117,a,Edge,Tablet,0
IDLboMBGI,11/01/17 17:54,1063066,45232,6906,99510044,a,Edge,Tablet,0
IDlhuFtcm,11/01/17 09:47,1292269,505060,45620,31388981,b,Mozilla Firefox,Desktop,0
IDC3h84Vh,11/01/17 19:33,4829050,678160,48498,55358028,b,Mozilla Firefox,Desktop,0
IDUtoLzlL,19/01/17 08:55,7034903,748250,41706,16943535,e,Firefox,Mobile,0
IDYLuPACA,18/01/17 11:36,,39372,97807,91553313,b,Mozilla,,0
IDxhjdnUM,14/01/17 02:19,3047794,872236,11837,43179292,b,Firefox,Mobile,0
ID0TJGUFN,10/01/17 09:52,,453961,20322,7864011,d,,Desktop,0
IDwf9UOHH,16/01/17 12:24,9977153,189275,35046,31388981,b,Firefox,Mobile,0
ID64eg6U4,12/01/17 14:47,4663102,375639,42227,1189152,f,InternetExplorer,Desktop,0
IDiLXQLFf,17/01/17 11:41,358330,220316,7126,7122654,d,InternetExplorer,,1
IDKKkFX2K,17/01/17 12:37,2980991,143030,99914,555603,f,Edge,Tablet,0
IDswbyBLF,19/01/17 15:13,8069696,511000,48498,42581480,b,Edge,Tablet,0
IDvEqy1bQ,13/01/17 16:31,7442782,755820,54916,29624796,f,Edge,Tablet,0
IDDAYbI6C,17/01/17 09:21,2937253,964001,53956,20116446,a,Edge,Tablet,0
IDdJ8WTzs,17/01/17 08:17,2592904,846205,82877,67290861,e,Edge,,0
IDUU2Lvc8,16/01/17 15:16,,35096,12211,37135965,b,Edge,Tablet,0
IDXiG4Y9n,12/01/17 03:29,8918373,747650,54343,4237811,a,Edge,Tablet,0
