,ID,datetime,siteid,offerid,category,merchant,countrycode,browserid,devid,click
5076,IDHD4ASOW,13/01/17 14:48,4290878.0,564229,40339,43452411,a,Mozilla Firefox,Mobile,0
5077,IDs9HYbBC,20/01/17 12:24,5833773.0,193382,6906,71165566,f,Edge,Tablet,0
5078,IDb9GRE1k,17/01/17 15:17,7824481.0,644111,36768,21873352,a,Google Chrome,Mobile,0
5079,IDt0Qbv7A,12/01/17 08:17,6476133.0,941499,40339,37135965,b,Mozilla Firefox,Mobile,0
5080,IDoQWIMQQ,12/01/17 10:27,3964219.0,4611,8675,43770446,b,Edge,Tablet,0
5081,IDqqJk3ES,18/01/17 10:41,2001550.0,680916,54125,48615529,b,Mozilla Firefox,Mobile,0
5082,ID7RWA6HF,13/01/17 15:34,-1.0,694924,36610,29916445,c,Mozilla Firefox,Desktop,0
5083,IDJCEm4Ca,12/01/17 16:16,729525.0,434212,17714,74363610,a,Google Chrome,Mobile,0
5084,IDrLwCDjy,11/01/17 19:08,1754407.0,910223,40050,91553313,b,Edge,Tablet,0
5085,IDO17zu5g,18/01/17 09:39,9809734.0,332242,40339,43452411,a,Edge,Tablet,0
5086,IDk7fcEQ9,15/01/17 15:37,-1.0,451684,68575,74868704,f,Internet Explorer,Tablet,0
5087,IDTV3SuIV,17/01/17 12:40,2586690.0,516162,17714,26391770,b,Edge,Tablet,0
5088,ID8c2x8tC,15/01/17 13:58,2860348.0,385128,33638,555603,e,Edge,Tablet,0
5089,IDGgExk7Q,20/01/17 15:39,7483326.0,260847,98552,58604466,a,Internet Explorer,Desktop,0
5090,IDo1BMzQK,10/01/17 18:32,8610659.0,207409,43897,78683718,d,Mozilla Firefox,Mobile,0
5091,IDtRWhp5Y,13/01/17 17:40,-1.0,558369,56027,31388981,b,Mozilla Firefox,Mobile,0
5092,IDLPqyhGu,16/01/17 14:15,3665704.0,984497,42227,43770446,a,Edge,Tablet,0
5093,ID3nyliHQ,15/01/17 15:03,2220850.0,176676,68847,37017006,b,Internet Explorer,Desktop,0
5094,IDoTp418x,16/01/17 09:09,1856476.0,689139,5602,60774669,b,Mozilla Firefox,Desktop,0
5095,IDdue8yaI,15/01/17 18:07,7919216.0,403452,97807,29916445,c,Mozilla Firefox,Mobile,1
5096,IDESZfWFO,18/01/17 09:07,2728495.0,116759,26966,67290861,e,Google Chrome,Mobile,0
5097,IDmmuXfEC,11/01/17 18:23,7872455.0,895902,84144,17990842,b,Mozilla Firefox,Desktop,0
5098,IDDxBk1ZM,14/01/17 19:44,9583005.0,470584,904,29916445,a,Edge,Tablet,0
5099,IDXJyujM0,17/01/17 12:36,1410171.0,357407,45620,31388981,f,Google Chrome,Mobile,0
5100,IDdTOA1AO,12/01/17 16:51,6003879.0,959844,95113,65017662,b,Mozilla Firefox,Mobile,0
5101,ID8uWaWdV,14/01/17 15:47,-1.0,292980,71833,20301556,b,Edge,Tablet,0
5102,IDUFO6642,10/01/17 16:07,5189467.0,536075,93286,52437512,b,Internet Explorer,Mobile,0
5103,IDK0V16jf,16/01/17 12:24,-1.0,960981,95113,65017662,a,Mozilla Firefox,Mobile,0
5104,IDaHmQXXf,15/01/17 10:30,4315787.0,556516,54916,71365220,a,Mozilla Firefox,Mobile,0
5105,IDF3j7RsM,11/01/17 18:51,9027687.0,115748,97863,21117437,a,Mozilla Firefox,Mobile,0
5106,IDPAeFB0L,13/01/17 08:47,-1.0,6515,21407,15961717,b,Mozilla Firefox,Desktop,0
5107,IDIDjo0EH,11/01/17 14:04,4784325.0,258148,8467,30860214,a,Google Chrome,Mobile,0
5108,ID7qJ0Dw7,13/01/17 10:29,-1.0,182800,42227,50706198,a,Mozilla Firefox,Mobile,0
5109,IDN9vdqTj,11/01/17 15:02,1353141.0,929824,10345,17990842,a,Mozilla Firefox,Desktop,0
5110,IDwuyeUWX,14/01/17 16:47,9320637.0,769273,46450,47079934,c,Mozilla Firefox,Desktop,0
5111,IDOXZOcV0,16/01/17 07:20,8317523.0,169194,48498,93157824,e,Edge,Tablet,0
5112,IDifqSsLf,14/01/17 15:31,1309215.0,839720,99178,74868704,f,Internet Explorer,Desktop,0
5113,IDGzLyslh,13/01/17 15:01,-1.0,261870,60316,20301556,a,Edge,Tablet,0
5114,IDrG9MgPF,11/01/17 18:52,3627972.0,33863,26962,77896159,b,Mozilla Firefox,Mobile,0
5115,IDLprBdOj,11/01/17 18:27,1390886.0,609736,57029,20301556,b,Mozilla Firefox,Desktop,0
5116,IDv3YNOHg,16/01/17 08:49,1950289.0,533928,92704,93157824,b,Mozilla Firefox,Mobile,0
5117,IDrx7rWyH,12/01/17 16:59,-1.0,949068,11837,88843407,b,Edge,Tablet,0
5118,IDakwhRTw,20/01/17 13:11,-1.0,544404,36768,79906734,b,Google Chrome,Desktop,0
5119,IDfaAig1v,15/01/17 12:51,-1.0,442065,89522,27578501,e,Edge,Tablet,0
5120,IDFZdHDQo,11/01/17 18:12,9393610.0,7029,62809,29916445,b,Mozilla Firefox,Mobile,0
5121,IDZy9rAaB,11/01/17 17:27,7883965.0,359808,30580,67147700,b,Mozilla Firefox,Mobile,0
5122,IDB3ODEdA,18/01/17 17:55,9085764.0,789783,33638,79906734,f,Google Chrome,Desktop,0
5123,IDex0uWwy,11/01/17 18:49,8048904.0,213876,68947,32912111,b,Google Chrome,Mobile,0
5124,IDr8wM0ry,13/01/17 07:04,1163197.0,11,904,26391770,a,Google Chrome,Desktop,0
5125,ID2wv7EXw,17/01/17 16:04,4973561.0,137530,89522,33247409,a,Mozilla Firefox,Desktop,0
5126,IDbqRaEQS,16/01/17 17:23,-1.0,550575,40339,43452411,e,Mozilla Firefox,Mobile,0
5127,IDM2Y8fyP,20/01/17 17:29,6185028.0,304661,6906,99510044,b,Mozilla Firefox,Mobile,0
5128,ID31zLoEZ,18/01/17 11:09,16846.0,563403,11837,8837581,a,Internet Explorer,Desktop,0
5129,IDcTQPz9Q,18/01/17 08:46,8955291.0,138285,33033,36994522,b,Edge,Tablet,0
5130,IDjkd3ALs,11/01/17 07:57,8896401.0,113315,33638,27723861,b,Mozilla Firefox,Desktop,0
5131,IDmd6iodR,19/01/17 08:15,5174735.0,238564,36768,79906734,b,Mozilla Firefox,Desktop,0
5132,IDhpN7etY,17/01/17 15:23,7372690.0,558595,8467,89663643,b,Mozilla Firefox,Desktop,0
5133,IDEiTylrj,15/01/17 11:14,1635637.0,904381,97807,27723861,e,Mozilla Firefox,Desktop,0
5134,IDaL48Oqx,16/01/17 13:35,8206272.0,338625,60316,29916445,c,Edge,Tablet,0
5135,IDZVhEhSX,17/01/17 06:24,184254.0,336011,17714,2050923,a,Mozilla Firefox,Desktop,0
5136,ID1HZsC3T,18/01/17 10:53,3769447.0,70983,93188,91553313,b,Mozilla Firefox,Mobile,0
5137,IDnPfeZ5y,16/01/17 19:25,6523626.0,105851,50584,61682792,a,Edge,Tablet,0
5138,IDnCBbr63,11/01/17 14:22,7868511.0,896952,54343,71193712,a,Mozilla Firefox,Mobile,0
5139,ID42qDG2Q,16/01/17 14:43,5783679.0,388160,17714,26391770,b,Mozilla Firefox,Mobile,0
5140,IDse3XxUB,17/01/17 00:51,6759078.0,221938,17714,29916445,d,Edge,Tablet,0
5141,ID80Sv7XO,19/01/17 13:00,2133753.0,469498,95113,65017662,b,Mozilla Firefox,Mobile,0
5142,IDRc9TwIa,10/01/17 18:34,7989053.0,328284,21407,80645978,b,Google Chrome,Mobile,0
5143,IDvg5Tp2s,19/01/17 13:48,7899938.0,915183,82877,38492160,b,Edge,Tablet,0
5144,IDFvyZnrn,18/01/17 11:09,8531075.0,269988,82396,17990842,a,Mozilla Firefox,Desktop,0
5145,ID9rJjYeL,19/01/17 17:32,2992313.0,854786,80554,7122654,a,Mozilla Firefox,Mobile,0
5146,IDGdHyClJ,17/01/17 07:18,1012500.0,468707,62416,47941469,b,Edge,Tablet,0
5147,IDkXUt41e,16/01/17 13:28,6232539.0,835592,42227,1189152,b,Edge,Tablet,0
5148,IDFRYmegD,20/01/17 17:55,3737860.0,599336,55541,27723861,a,Google Chrome,Desktop,0
5149,IDcVWhGj4,16/01/17 13:16,3938064.0,826083,14345,555603,b,Google Chrome,Mobile,0
5150,ID9dGj5u8,12/01/17 18:50,2627839.0,775877,29183,49777864,b,Google Chrome,Mobile,0
5151,IDLprd64t,13/01/17 12:44,504018.0,357384,73248,1189152,b,Mozilla Firefox,Desktop,0
5152,IDTpK3Vs0,20/01/17 17:28,749233.0,822887,68947,64322853,b,Edge,Tablet,0
5153,IDBPAOT6V,18/01/17 17:43,851901.0,572553,10345,72161006,a,Edge,Tablet,0
5154,IDLiTbgWR,16/01/17 06:05,9390079.0,603376,13255,4519772,b,Google Chrome,Mobile,0
5155,IDauyWmoV,16/01/17 07:12,1455668.0,671013,34670,54692138,a,Mozilla Firefox,Mobile,0
5156,IDUw5ERNP,12/01/17 10:42,6128186.0,781282,73362,40643365,f,Opera,Mobile,0
5157,IDvcPlMWT,10/01/17 16:17,7328869.0,697780,36768,27723861,b,Mozilla Firefox,Desktop,0
5158,IDI866Smr,20/01/17 16:20,1249650.0,886882,68847,4684331,f,Edge,Tablet,0
5159,IDz7GCDBN,19/01/17 15:17,6332135.0,390333,92704,87213653,f,Internet Explorer,Desktop,0
5160,IDW20XO13,12/01/17 13:47,7260139.0,443850,8467,56528449,c,Edge,Tablet,0
5161,ID6nn4drs,19/01/17 17:31,4930388.0,448203,87732,555603,e,Edge,Tablet,0
5162,ID63vQc8Z,13/01/17 19:46,5886893.0,455412,6906,99510044,c,Internet Explorer,Desktop,1
5163,IDxmzhQi6,14/01/17 12:12,6465159.0,768573,11837,54526992,b,Internet Explorer,Tablet,0
5164,IDEglTV61,16/01/17 14:01,5002328.0,685548,64452,87726715,f,Mozilla Firefox,Desktop,0
5165,ID5GliqjV,14/01/17 15:37,4437743.0,526204,904,72297026,b,Edge,Tablet,0
5166,IDxdfD61N,17/01/17 09:33,2182389.0,876871,40339,43452411,f,Mozilla Firefox,Desktop,0
5167,IDMtRq72q,17/01/17 08:21,529106.0,359667,81229,17488931,a,Edge,Tablet,0
5168,IDWgi8atz,13/01/17 17:20,8655811.0,213167,13412,77318092,c,Internet Explorer,Mobile,1
5169,ID6xZhDaH,14/01/17 12:36,7700317.0,439801,35046,31388981,a,Mozilla Firefox,Desktop,0
5170,IDxp7qZNe,19/01/17 09:49,9800939.0,440188,42227,1189152,b,Mozilla Firefox,Desktop,0
5171,IDepfn48j,18/01/17 17:55,9537022.0,179794,12211,58163546,a,Mozilla Firefox,Desktop,0
5172,IDDFz8C4D,10/01/17 17:29,-1.0,98443,62416,47941469,a,Opera,Mobile,0
5173,IDufF6oT8,15/01/17 07:52,4581739.0,832584,1678,20301556,b,Mozilla Firefox,Mobile,0
5174,IDyDHcO73,12/01/17 15:10,7716500.0,809554,42227,1189152,a,Mozilla Firefox,Mobile,0
5175,IDOtsVCR3,12/01/17 15:10,6549428.0,224209,25491,15961717,b,Edge,Tablet,0
5176,ID4v61nSq,13/01/17 13:23,3428619.0,33450,73248,49384126,b,Mozilla Firefox,Mobile,0
5177,IDzVNedR3,11/01/17 13:42,8376453.0,554633,20665,29916445,b,Edge,Tablet,0
5178,IDt824ryE,16/01/17 20:15,9045655.0,55255,904,26391770,f,Mozilla Firefox,Mobile,0
5179,IDU1DMddZ,12/01/17 13:50,3891243.0,181345,9764,90276693,b,Edge,Tablet,0
5180,IDvbHsUbQ,17/01/17 15:39,-1.0,741875,6436,47079934,a,Edge,Tablet,0
5181,IDqVaEaYF,13/01/17 12:57,-1.0,795195,17714,74363610,d,Google Chrome,Desktop,0
5182,IDnnMjH9K,11/01/17 18:32,1586947.0,473264,12211,58163546,a,Edge,Tablet,0
5183,IDvKUpFOO,15/01/17 14:52,414468.0,452795,15912,7864011,a,Edge,Tablet,0
5184,ID0yeC7Hl,14/01/17 13:50,9850328.0,688621,93286,25113706,b,Google Chrome,Mobile,0
5185,IDNCTiypm,16/01/17 16:07,6004348.0,7107,97863,56008048,b,Edge,Tablet,0
5186,IDhgcA53B,18/01/17 10:03,4260062.0,617523,42227,21153737,a,Mozilla Firefox,Desktop,0
5187,IDeNEByDb,20/01/17 16:49,9303527.0,438897,74711,29624796,a,Edge,Tablet,0
5188,IDj75LUFH,12/01/17 15:42,4698783.0,288018,40339,83960204,b,Mozilla Firefox,Mobile,0
5189,IDt2kYLWL,20/01/17 16:07,3097744.0,876702,904,58604466,a,Edge,Tablet,0
5190,IDCN1hRSD,18/01/17 09:34,9309804.0,334125,46450,47079934,c,Mozilla Firefox,Desktop,0
5191,IDKDdI5TL,17/01/17 17:45,9071650.0,794033,34670,87807327,a,Mozilla Firefox,Desktop,0
5192,IDioUi4zI,10/01/17 16:41,330607.0,29223,97863,67860104,b,Edge,Tablet,0
5193,IDxJEEZnW,12/01/17 03:22,3155768.0,647386,21407,17488931,b,Edge,Tablet,0
5194,IDlEPJpSH,16/01/17 14:42,107190.0,540325,33287,91808273,a,Edge,Tablet,0
5195,IDLCCRIBn,15/01/17 11:42,-1.0,240629,35368,83909736,b,Edge,Tablet,0
5196,ID3CXgm0G,19/01/17 16:32,4235268.0,329345,57029,2050923,a,Mozilla Firefox,Mobile,0
5197,IDYMEhHms,13/01/17 18:17,9511683.0,111363,904,29916445,a,Internet Explorer,Mobile,0
5198,IDkZgu8t5,20/01/17 15:54,8174394.0,133641,97863,62665948,a,Mozilla Firefox,Desktop,0
5199,IDBT21OZ4,20/01/17 07:26,5143880.0,82686,87732,18481500,f,Google Chrome,Mobile,1
5200,ID4hl72Q8,13/01/17 16:52,3740030.0,261127,42227,83172146,a,Internet Explorer,Tablet,0
5201,IDkPDg2zB,15/01/17 11:03,6028128.0,777518,84144,29916445,b,Mozilla Firefox,Desktop,0
5202,IDe2ihleU,19/01/17 07:08,-1.0,19192,17714,26391770,a,Mozilla Firefox,Desktop,0
5203,IDTeOTx7P,15/01/17 14:49,-1.0,898305,80319,74868704,a,Mozilla Firefox,Desktop,0
5204,IDs7ToWFc,11/01/17 15:09,6562346.0,389083,40339,555603,b,Edge,Tablet,0
5205,IDU0islPs,18/01/17 10:50,1072495.0,929082,11837,14999030,b,Edge,Tablet,0
5206,ID4q8iT9Q,20/01/17 14:59,3721091.0,328298,40339,43452411,b,Mozilla Firefox,Mobile,0
5207,IDDPAFsUU,14/01/17 08:54,4110304.0,732924,99178,78365183,b,Mozilla Firefox,Mobile,0
5208,IDV82iTMh,14/01/17 09:38,-1.0,820918,904,72297026,b,Mozilla Firefox,Desktop,0
5209,IDDQSXTNS,11/01/17 18:20,1900070.0,706750,65251,58604466,b,Opera,Mobile,0
5210,IDGkDcnUI,14/01/17 14:15,5148901.0,794379,54916,12817537,a,Edge,Tablet,0
5211,ID58C3JEX,14/01/17 09:50,2322964.0,381529,6906,99510044,b,Edge,Tablet,0
5212,IDaZsn8hO,18/01/17 11:33,3362558.0,665541,56811,15961717,d,Edge,Tablet,0
5213,IDEi4X4Ma,15/01/17 13:25,2258681.0,478219,9764,17990842,b,Internet Explorer,Desktop,0
5214,IDNOrzrk0,19/01/17 08:33,1950274.0,569462,6906,99510044,e,Mozilla Firefox,Desktop,0
5215,IDVEFf2q6,15/01/17 13:26,7930294.0,68457,40339,7864011,b,Edge,Tablet,0
5216,IDLdxGpiz,12/01/17 16:59,3179538.0,226552,48498,54526992,b,Internet Explorer,Desktop,0
5217,IDCc1WMr0,14/01/17 14:06,3653321.0,343017,68575,20301556,b,Edge,Tablet,0
5218,IDoE5BuOJ,19/01/17 17:47,620437.0,363916,48498,55358028,b,Google Chrome,Mobile,0
5219,IDURXOSuV,10/01/17 09:49,4718672.0,489483,48498,81968512,b,Google Chrome,Mobile,0
5220,IDVlHoI2A,15/01/17 22:24,3349904.0,225670,904,26391770,b,Mozilla Firefox,Desktop,0
5221,IDBtq1ATi,19/01/17 17:13,4325862.0,84861,46450,54630329,b,Google Chrome,Mobile,0
5222,IDOblVzkT,19/01/17 10:09,9221438.0,185753,34670,6171136,b,Mozilla Firefox,Mobile,0
5223,IDRrjLdEr,15/01/17 11:37,7764177.0,298510,97103,82365062,e,Edge,Tablet,0
5224,IDhyv89tV,20/01/17 20:51,285424.0,291775,42227,71040875,d,Internet Explorer,Desktop,1
5225,ID57PSI24,19/01/17 12:11,2436731.0,329739,97863,8837581,e,Edge,Tablet,0
5226,IDMVQMKEZ,13/01/17 11:48,680000.0,789337,17714,74363610,a,Edge,Tablet,0
5227,IDCF47hJ5,14/01/17 16:05,6268163.0,962383,5602,43328787,f,Internet Explorer,Desktop,0
5228,IDBJbd5u1,11/01/17 04:52,1878747.0,259513,8414,20301556,b,Edge,Tablet,0
5229,ID1EGX6TT,15/01/17 14:25,9942424.0,77449,50088,7864011,b,Edge,Tablet,0
5230,IDco0JaxU,11/01/17 16:03,2817379.0,859623,42227,63767331,c,Edge,Tablet,0
5231,IDfB2G4MV,17/01/17 17:02,9882973.0,964871,11837,88843407,b,Mozilla Firefox,Desktop,0
5232,IDbcQvBL5,19/01/17 17:58,1135927.0,590845,93286,20116446,a,Edge,Tablet,0
5233,IDLEKduhv,14/01/17 16:30,7483326.0,224878,6906,99510044,b,Google Chrome,Mobile,0
5234,ID57TmoFX,16/01/17 10:16,-1.0,876871,40339,43452411,f,Google Chrome,Mobile,0
5235,IDat1Dkkb,19/01/17 07:44,6571470.0,63414,72276,44415312,b,Mozilla Firefox,Desktop,0
5236,IDRbiVnEC,13/01/17 11:55,3034695.0,729898,95113,65017662,a,Edge,Tablet,0
5237,IDVs1389i,18/01/17 16:57,9704474.0,435644,10345,26461535,b,Mozilla Firefox,Mobile,0
5238,IDBP2mefz,18/01/17 11:22,8167956.0,926389,23576,45446370,b,Internet Explorer,Desktop,0
5239,IDJLDdo8h,20/01/17 08:03,-1.0,146766,48430,39772159,f,Mozilla Firefox,Desktop,0
5240,IDvX3k6eq,11/01/17 16:05,9038840.0,5881,36768,67290861,b,Mozilla Firefox,Mobile,0
5241,IDNe0Pw5C,16/01/17 14:25,1512420.0,630935,93286,12964926,f,Mozilla Firefox,Mobile,0
5242,IDnzZqNIk,13/01/17 11:06,4635652.0,813449,41706,4000296,d,Internet Explorer,Desktop,0
5243,IDRKXP60H,15/01/17 11:51,4488235.0,301377,9764,50595884,b,Edge,Tablet,0
5244,IDdPWfP2M,14/01/17 15:05,6384620.0,692688,15124,99558603,f,Mozilla Firefox,Mobile,0
5245,IDnbpQaNU,17/01/17 15:12,7069675.0,525950,11837,49384126,b,Mozilla Firefox,Mobile,0
5246,IDh300Myk,11/01/17 14:39,9939348.0,315221,40339,50706198,b,Mozilla Firefox,Mobile,0
5247,IDm75PKnu,11/01/17 15:08,6635072.0,656926,82877,38492160,f,Mozilla Firefox,Mobile,0
5248,IDVwvcrsT,14/01/17 10:24,6404250.0,142477,42227,49384126,b,Google Chrome,Mobile,0
5249,IDwhLGyTS,15/01/17 06:50,8896401.0,791758,31195,28553354,b,Edge,Tablet,0
5250,IDd5inVSt,20/01/17 17:28,4370788.0,300573,29183,42914671,f,Edge,Tablet,0
5251,IDXSYf1ja,11/01/17 14:29,2385443.0,406100,15912,30860214,e,Internet Explorer,Desktop,0
5252,IDAAVPdY1,18/01/17 16:47,7956755.0,315095,99178,74868704,f,Mozilla Firefox,Mobile,0
5253,IDETtR3lW,19/01/17 21:38,2057607.0,486041,6906,71165566,b,Internet Explorer,Desktop,1
5254,IDqEtCipo,17/01/17 16:02,118765.0,879623,6906,99510044,b,Mozilla Firefox,Mobile,0
5255,IDRtYNcUR,20/01/17 09:23,5817885.0,337726,97103,79906734,a,Edge,Tablet,0
5256,IDuaujOKm,17/01/17 07:11,2463292.0,921140,60316,26391770,b,Mozilla Firefox,Mobile,0
5257,IDGCdYuYr,15/01/17 11:08,5115551.0,173071,74263,2050923,b,Mozilla Firefox,Desktop,0
5258,IDBAGjCbA,15/01/17 13:05,608799.0,382869,40339,43452411,d,Google Chrome,Mobile,0
5259,IDt6oDOmb,12/01/17 15:43,7464179.0,857666,70409,26929326,b,Edge,Tablet,0
5260,IDdH07krz,20/01/17 09:05,4693330.0,87875,1678,34444153,e,Mozilla Firefox,Mobile,0
5261,IDo2Rverw,12/01/17 12:57,1820282.0,982306,6906,98830533,d,Mozilla Firefox,Desktop,0
5262,IDrsuRgY0,12/01/17 11:25,3189199.0,109612,40339,43452411,a,Mozilla Firefox,Desktop,0
5263,IDCRCPPTE,18/01/17 12:32,3344694.0,731212,70724,79906734,b,Mozilla Firefox,Desktop,0
5264,IDuMBWrC8,12/01/17 13:58,3111783.0,639087,3037,30349169,a,Mozilla Firefox,Mobile,0
5265,IDP36cAWU,20/01/17 12:34,984981.0,648575,9764,28223890,f,Mozilla Firefox,Mobile,0
5266,IDY3pf6MB,14/01/17 09:03,6276200.0,531461,84987,37135965,f,Edge,Tablet,0
5267,IDnJdzpgM,11/01/17 09:36,9792677.0,319862,84974,66240359,a,Edge,Tablet,0
5268,IDxrcUAyc,12/01/17 16:59,2390656.0,374355,10345,26461535,b,Edge,Tablet,0
5269,IDFxf99rD,12/01/17 12:47,7509116.0,55508,15124,99558603,b,Safari,Tablet,0
5270,ID3biVByw,18/01/17 15:26,6867752.0,128709,20322,7864011,b,Mozilla Firefox,Mobile,0
5271,IDwdhm8xP,15/01/17 09:29,-1.0,103249,40339,43452411,a,Edge,Tablet,0
5272,IDlU8xLnb,17/01/17 14:46,5468023.0,179353,70424,26391770,f,Mozilla Firefox,Mobile,0
5273,IDT5yeyhv,14/01/17 07:22,3032554.0,391621,40339,7864011,f,Opera,Mobile,0
5274,ID8Z6d4NC,11/01/17 14:18,7262817.0,117462,41706,65017662,e,Mozilla Firefox,Mobile,0
5275,IDoA37AfD,11/01/17 19:23,579955.0,823556,6906,98830533,c,Edge,Tablet,1
5276,IDqiGk4gU,13/01/17 15:06,7566644.0,478920,5602,60774669,b,Edge,Tablet,0
5277,IDlpAxKDW,11/01/17 20:55,4851356.0,834252,82877,2835657,b,Mozilla Firefox,Desktop,0
5278,IDIifeUr2,19/01/17 10:31,7930294.0,693604,42227,95013373,a,Edge,Tablet,0
5279,ID6fkMVdh,12/01/17 14:00,770738.0,667455,55686,15961717,a,Internet Explorer,Tablet,0
5280,IDlJKaBPw,13/01/17 16:34,377674.0,550575,40339,43452411,d,Mozilla Firefox,Desktop,0
5281,IDiVlm052,11/01/17 19:47,1139209.0,717147,92704,95441506,d,Mozilla Firefox,Desktop,0
5282,ID2RESRvS,15/01/17 18:15,-1.0,182618,95113,65017662,a,Mozilla Firefox,Mobile,0
5283,IDomAoTtF,18/01/17 17:53,7456189.0,669793,40339,47941469,e,Google Chrome,Desktop,0
5284,IDt8IcKVi,19/01/17 02:02,8225823.0,570665,1678,66201904,a,Edge,Tablet,0
5285,IDrp3ny7k,16/01/17 17:11,-1.0,942760,92902,79906734,b,Edge,Tablet,0
5286,IDEuhpyDk,18/01/17 11:54,4595682.0,296428,9764,90276693,b,Google Chrome,Mobile,0
5287,IDp31m7o0,10/01/17 11:33,7317291.0,7146,96184,93157824,b,Mozilla Firefox,Mobile,0
5288,IDtiqcmD5,16/01/17 14:20,3549616.0,777171,96973,82291592,b,Edge,Tablet,0
5289,IDbRdRCiG,10/01/17 18:43,205035.0,893297,71642,20301556,f,Safari,Tablet,0
5290,IDW5nBNdI,20/01/17 16:53,22174.0,863456,73248,61940782,f,Mozilla Firefox,Mobile,0
5291,IDVURT3fv,14/01/17 11:25,7755890.0,4020,81229,66240359,d,Mozilla Firefox,Mobile,0
5292,IDtyOGQ9L,12/01/17 07:58,7543908.0,103249,40339,43452411,b,Mozilla Firefox,Desktop,0
5293,IDX90RpLn,19/01/17 09:00,451422.0,137677,10345,42296429,b,Mozilla Firefox,Mobile,0
5294,IDEsQfWRD,14/01/17 11:35,2845616.0,566316,73248,83960204,a,Mozilla Firefox,Desktop,0
5295,IDY8e9oHw,11/01/17 14:45,9597060.0,769883,42227,18243870,a,Edge,Tablet,0
5296,ID6WupxKo,11/01/17 15:52,5009296.0,622848,904,94350426,a,Edge,Tablet,0
5297,ID5473JnR,19/01/17 02:36,1169957.0,638103,904,94350426,b,Edge,Tablet,0
5298,IDNjbZOK0,19/01/17 02:48,4984163.0,945896,17714,26391770,b,Mozilla Firefox,Mobile,0
5299,ID2dhuLNS,14/01/17 10:34,6030431.0,203531,40339,37135965,b,Edge,Tablet,0
5300,IDc5uxQEi,10/01/17 10:34,4465086.0,21539,23576,16150900,e,Google Chrome,Mobile,1
5301,IDlfuqKqZ,11/01/17 11:04,6632202.0,429535,46955,26391770,c,Edge,Tablet,0
5302,IDWmWF4Sp,10/01/17 04:03,6838703.0,895602,48430,55420443,b,Edge,Tablet,0
5303,IDqEotZO5,20/01/17 09:19,8956730.0,756499,81229,81758577,a,Mozilla Firefox,Mobile,0
5304,IDUdXhAnn,14/01/17 13:20,2046721.0,826128,6906,71165566,a,Google Chrome,Mobile,0
5305,IDXG9VMCo,19/01/17 05:45,1005061.0,65702,53956,52437512,c,Internet Explorer,Desktop,0
5306,IDXQIzDOT,18/01/17 16:54,-1.0,283442,93188,91553313,b,Google Chrome,Mobile,0
5307,IDuERB76V,19/01/17 10:19,8174394.0,786778,33638,79906734,a,Edge,Tablet,0
5308,IDaqsW1fH,13/01/17 13:47,-1.0,554626,23576,1434817,a,Mozilla Firefox,Mobile,0
5309,IDdxyaRfs,17/01/17 10:52,3032043.0,334127,35368,74868704,b,Mozilla Firefox,Mobile,0
5310,IDuYGrRWv,14/01/17 15:50,5679027.0,132139,11837,79474990,a,Mozilla Firefox,Mobile,0
5311,IDSQbIlOO,13/01/17 06:56,98480.0,393790,42227,70821774,a,Google Chrome,Desktop,0
5312,IDoqVCqlh,14/01/17 09:34,7801762.0,109612,40339,43452411,a,Mozilla Firefox,Mobile,0
5313,IDsLFKIGs,11/01/17 18:01,9239851.0,902707,3643,23981625,b,Mozilla Firefox,Mobile,0
5314,IDZXxTOiA,15/01/17 16:29,4068173.0,585515,6906,99510044,d,Edge,Tablet,0
5315,IDHouRvyI,19/01/17 14:04,-1.0,922816,41706,4000296,e,Edge,Tablet,0
5316,IDYW6qfz9,18/01/17 00:13,-1.0,941783,904,26391770,b,Mozilla Firefox,Mobile,0
5317,IDQSxFwKF,17/01/17 13:47,-1.0,343223,904,58604466,b,Edge,Tablet,0
5318,IDBsGv0re,15/01/17 08:44,5875528.0,593762,9764,37017006,a,Edge,Tablet,0
5319,IDSmsGoKd,14/01/17 12:35,1821472.0,118421,80554,57977218,b,Mozilla Firefox,Mobile,0
5320,IDwF8kfUN,20/01/17 15:24,-1.0,631376,1678,76522512,b,Edge,Tablet,0
5321,IDGnzKJwD,14/01/17 08:22,1952774.0,633711,96313,16370981,d,Edge,Tablet,0
5322,IDOW7OD7O,16/01/17 08:49,5512976.0,333318,42227,21153737,b,Edge,Tablet,0
5323,IDHE6wCyr,17/01/17 17:18,8299264.0,979669,1678,50595884,b,Mozilla Firefox,Mobile,0
5324,IDEfYPbLi,11/01/17 06:51,1774569.0,964136,62416,54526992,d,Mozilla Firefox,Mobile,0
5325,ID6OhWJhV,19/01/17 16:33,-1.0,519138,40339,49384126,c,Edge,Tablet,0
5326,IDNyFbxo0,12/01/17 15:18,4170480.0,218182,904,74363610,b,Opera,Mobile,0
5327,IDfG9v7ab,12/01/17 09:42,6181675.0,366383,73248,61940782,f,Mozilla Firefox,Mobile,0
5328,IDbsD1Ltd,14/01/17 14:30,9416528.0,278902,80554,7122654,d,Mozilla Firefox,Mobile,0
5329,IDlT7QZgL,20/01/17 02:15,-1.0,689347,15912,7864011,b,Mozilla Firefox,Mobile,0
5330,IDOq2BLcI,11/01/17 16:13,3691939.0,402565,9946,7122654,b,Mozilla Firefox,Desktop,0
